Comment_ID	Text
z13bursb2pqrz5gyn04cf1kxxnfvv1agqy00k	Stop and frisk is a violation of constitutional rights, and any type of profiling is a hate crime.
z13avv5psueegnfz404cclaxlpmax1kw25o	Hillary is resorting to strategic side tracking the issues snide remarks against Trump saying she has an economic plan without giving any in-depth details in order to distract the public from the important economic issues and she is using unsustainable statements to distract the American public from the in-dept negative effects of her economic policies. AND YOU DO NOT PUT IN YOUR WEBSITES ON HOW TO DEFEAT YOUR ENEMIES FOR THAT IS A CLEAR GIVE AWAY OF YOUR PLAN WHICH IS SELF-DEFEATING! A MILITARY PLAN IS NEVER REVEALED IN PUBLIC! THAT DEBATE IS A CLEAR GIVE AWAY ALSO ON HOW RECKLESS SHE IS WHEN IT COMES TO MILITARY PLANNING!  THAT IS ALSO A RECKLESS ACT FROM HER AGAIN THAT WILL SEND YOUR AMERICAN SONS AND DAUGHTERS IN THE MILITARY INTO SUICIDAL MISSIONS!
z120e5eh5uaxzvoug23dyxnhamefyvxqt04	same bulshit 😠
z13dshfykqbsjvjge04cglnhwtjnfnta5os0k	Additionally the US (we assume) weaponized the net via STUXNET. The US launched that little baby first!
z12lxh3y2xjpfduvn225vvjpfqqryj0j204	Hitlery is wrong on the housing bubble! YOU FREAKIN BIATCH ! it started with Jimmy Carter(DEM) who initiated the community development plan which started the liar loan program which lenders didn&#39;t do background checks and things snowballed from there!
z12ysn3iolqohbpyd04cifoqcuajgz0paxg0k	Trump has a 10 year old son?
z125cntzrwricz43423cwpa50ymccr2ij04	Someone congratulate me, I&#39;m MISS TEEN INDIA!
z13df5gyvx2kc5k1m232yfpbjtfgxhwzr04	I hope Trump wins<br /><br /><br /><br /><br /><br /><br /><br /><br />I have Never seen an assassinated president on live
z131j3l4fxejgdq0f22fznzwzvyhutabd04	Trump is such a delusional liar. What a retard, lol.
z13etreg3zvwxbwr004cgp2xrlmsij3wnvw0k	Im sorry, but Trump talks with soooo much more compassion &amp; honesty then hilary ever has!!  If you havent seen the video of Trump talking about his Love for our Country, its actually pretty touching &amp; he had no clue he was going to be running for POTUS.  I think the video was Trumps younger years or talking about not wanting to run for POTUS&gt;
z12tgfv51yrowxzre04cirnpdnrwjzib3ac	Die beiden sollen zur Hölle fahren und Bernie soll dafür eingesetzt werden.
z123t1shdlf1xldaz04cjhei4yycyde4cag	You do realize shes cheating right? She has wire on her back within her <br />coat and a teleprompter in her podium. <br />After the debate watch it closely. People remove papers from her podium.<br /> And you can clearly see a wire underneath her coat when she bends down <br />to shake hands with people.<br /><br />Also if you look very carefully men are going quickly to Hillary&#39;s podium and removing whats in it.
z12ct1tb5srcc5lbr04ccv5psqmbg34xusw0k	The Internet and email has been around only 20 years or less! <br /><br />The IRS has been around more than 50 years! <br /><br />Donald trump is clearly delusional!
z13pshlbdvq5vl2q504chrj5ypuot54w2is	fuck both these idiots, gary johnson all the way!
z12af1laonibf30m422helqrqpbyivurl04	id rather look at melania and ivanka instead of bill the grim raper.
z13exp2oevmpu1qkq23nybko0n2zsjvd4	We are fucked anyway
z132urez2s3ezr0ni22zstl4oljbylbt0	They are taking the opportunity of talking bullshit about each other in public, BULLSHIT!
z13vutgpkpqzd5s4f04cjxspeojlz1lqekg0k	Trump is unqualied and a liar. Never would I as a minority with monet vote for him. Iam crossing party lines to vote for Clinton.
z12gtvwpomyiyz0wk04cg5fyjo3vhrzw3gk	Secretary Clinton sounds like a robot.
z13msrj5wsiszvfap04ci504glmpfzfjeps0k	Tbh Hillary is crooked and Trump probably don&#39;t know anything about foreign relationships. America is really fucked because those 2 pigs
z12vzrgypxblydyqe04ccdkoeor3drbjkgw	I would love to smell Hillary&#39;s Farts
z123z1rqlveccltxf04cjlybeyyvijgwd10	He is rude for being an educated wealthy man. Follow the rules Mr. Trump and please make some sense for once! What are people thinking to have gotten you this far, debating for presidency against profession, experienced Hillary Clinton?? People, wake up!!
z12mi3vphkq0ertmk23wt14aymmiwpe3d	She also knows more......better arguments, better debating points.
z13dhzsrorq1y5tx504cdxezhmnmzhgywwk0k	trumps noise breathing irritates the Hell outta me
z12vinijjuj1vpg5s04chbjqiraewfcb2no0k	Donald duck is a Fucking joke!
z13jvdkyjlbzg3qnd23vdd2pckn0zpp0l	Bernie would have been a better primary democrate
z131c12g0tykwzybt04celyjkuvoeli5wnk0k	I support Madam, Hillary Clinton. In this discussion the way she put her views and thinking, she is the perfect. Unofficially I vote her.
z12ixzbxxlbpsraog04ccfkpftnpclwq2ms0k	"<a href=""http://www.youtube.com/results?q=%23Trump2016"">#Trump2016</a>"
z12izvebhrjhwb4eg222tz5zvubogjulc	How ANYONE could watch this and think Trump won is fucking beyond me.<br /><br />Some people are too stupid to have an opinion.
z122dx5hxkyiz30tb22btr0z1nrbdv0ul	SO TRUE!
z13wwnwz5weqcnybi04ccdiqgqzyctv42fw	Trump it is !<br />- Denmark
z13wgpjrdsr3xj4bm04cc31y2svjfha4k0o	Why was Hillary so snarky?
z124cjdhuoj2zji1h231vdpidwfxdrskz	"<a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=1h18m15s"">1:18:15</a> Trump: &quot;No wonder you&#39;ve been fighting ISIS your entire adult life&quot;"
z13qejvjfnzvsh1tj22eul3p3oz5epnc4	Hilary CLINGTON RULES BUT DONALD TRUMP SUCKS  BECAUSE ALL HE TALKS ABOUT IS WAR WE NEED TOUGHER POLICE LIKE BRUH HILARY CLINGTON NO SHE IS NOT ALWAYS TALKING ABOUT WAR AND NEED STRONGER PEOPLE FOR U.S I MEAN CMON HILARY IS RIGHT DONALDTRUMP IS NOT PREPARED HILARY BECAUSE SHE MAKES MORE SENSE THOSE WHO VOTE FOR TRUMP YOUR MAKING A BAD CHOICE HILARY TALKS ABOUT LIGE HOW TO MAKE IT BETTER LIKE ADDING MORE JOBS TO HIRE PEOPLE AND MAKING AND REFORMING THE U.S TO SOMETHING BETTER AND BIG DONALD NOPE HE ONLY TALKS ABOUT WAR LIKE WE NEED TOUGHER POLICE WE NEED BORDERS ALL HE DOES HE TRYS PROTECTING HE DOES NOT EVEN ANSWER THE QUESTION THEY ASK LIKE WOW HILARY HILARY FOR LIFE FREAK YALL WHO VOTE FOR TRUMP!
z12chvlidmeefrmm022zvn5onvizjlw1c	i am with HER!!! GOOO HILLARY
z12ct5mgeyrrtt1ka23dzpgxvvvbjj3wx04	HITLARY got totally rekt , please vote for TRUMP, all the best from France.
z13ngv5ggxfhjjpht04cf1nxxrefjp0ict40k	"<a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=43m44s"">43:44</a><br /><br /><br />RArw  aM Dino sawr"
z12wxvhoxuyoexdoj04cjnko5zqjexgy1cg	&quot;a very against police judge&quot; can&#39;t even string a sentence together, how can he keep a country together.
z13dylri0lfndzhmq22exrdgfpz2wp0pz04	why does  Donald trump don&#39;t like black people
z13vzf0qllfcwzsla23uuz1j5niodlwbv04	I don&#39;t even live in America, but Trump talking about Jobs going overseas really struck a chord with me.
z13zu14jaqf0wzbg104cht2jzurwedwzw3o	I&#39;ll tell you one thing it takes to run a country. That&#39;s patriotism. It&#39;s too bad Hilary doesn&#39;t have any of that! I would say that is one place Trump far exceeds her in, is that!
z12exnugkualjlthu04cc5epuvjmz3qgeok0k	Both do not deserve the white house. Both looks liar, from Pakistan
z12msvoz5rmdivs3f23ehz1rtyinffxuf	He&#39;s talking about how Chicago has 4000 people dead since Obama. Do any of them want to stop War against other countries
z13uhnubvyvphnn2z23oiv1i5krlzt1ul	Whoa didn&#39;t expect Trump to be this much of a joke. Come on Trump this is the best you got?  :(
z13gtrniwyf1idysy23msb2g3xmdeh4kl	Clinton you are a polished political pro but I think your country doesn&#39;t need your wealthy polished bullshit, time to get real and I hope America wakes up, don&#39;t know if trump is the answer but  Clinton has been there screwing America and making her family and her friends the 1% ers as she put it more wealthy, your not interested in the poor or middle class, you never were and never will, people like you have to carry sanitizer after shaking hands with these people , you really are a disgrace speaking the same tripe same fraud you perpetrated on the American people all your life , politician in every country are the same you are all professional shit talkers who just fuck everyday people in the ass while eating your caviar and smiling with those fake teeth of yours,  time to give trump a go
z13bvbfonmjxh1dxw04ccrzaxuvbfrobjxc0k	I think Trump nailed it... Get lost Hillary.. She is not worth even a clerk ..
z13vu13jzkufzffjl04ccngy4z2nyncb4lo0k	Trumps sniffing into the microphone gives me cancer
z121jhroqu2giz5ml22sjxtp1zifurrjd04	I want to tell all these trump hater once and for all how trump one the debate. For the first 30 min he talked about his ideas and how Hillary was 30&#39;years and did nothing. And for 90 minute  Hillary did nothing but insult trump. No vision. So now you know
z12rybgqhtedc5jgv04cevmrokzpsdzmo	this is shit quality
z12icxeperyrhhfmp23lwrggipugffs5304	"At <a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=2m05s"">2:05</a> Donald Trump was sleeping! lol"
z12rfl5icpjshvutz23ejdeaxkerszrrr04	Was 2 against 1 all night.
z12xjx0rbrmuup2rf04cixujxk3ggnkbdqw0k	the people cannot understand &quot;in your face&quot; truth. Sad.Blunt truth.
z13pwbho3kjdd5fp004cjljw5uf1jf2r1yk0k	"<a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=1h05m29s"">1:05:29</a>"
z12rczzbinzmtzxg104cgb2powzazlbavzs0k	Authenticity vs Phoniness. Smug,entitled Clinton ,aided a slanted,non-profit impartial ,press against a non-political,what you see is what you get contender. Why was Trump asked to defend indiscretions of the past and Clinton was asked nothing about her many indiscretions? The question must be asked. Kind of like a duel in which one participant is given a sling shot to defend himself against a cannon. Is there no hope at all of achieving an equal playing field? That said, it is nothing short of incredible that Trump not only held his own,but managed to get in a few well placed shots.
z130fbvawlqmhfcmb22sv1gqqvviftlpm04	trumpet more like a comedian
z12hw3bikwj3cxvmp22jg5prkw22wps0a	Solar and Wind? Investment is high and panels don&#39;t last so that&#39;s a bust, and many states have communities that won&#39;t allow either so the bullshit spewing from Hillatard is for the uninformed victims in poverty voter circles. She knows but will do  anything for power, but looks good in that prison orange outfit.
z135vxoyitugitvbu04cgbyppqfgu5hzg3w	Clinton look hight on drugs and to say to bill clition wife you really think about what you clintion did to 2pac and big small you fucking go to fucking hell you african killers that was fbi clintion killed a black man clintion 2pac said fuck you before die
z13bgtqotsq4xxjho04cddwxuuulxdgqwvk0k	dilma americana
z13iep1qblfft3clt22kxp1zqlesztjoq04	WOTE UNDERWOOD
z131vvvopt2qgl51422xcze4vu2wvhk4m04	"Huh, at <a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=1h36m00s"">1:36:00</a> you can see her that her podium has an LCD screen which turns off."
z12jt3uz2tq5dxfxi04cd3mggrvas3gjjpw0k	I don&#39;t like Trump but he talks absolute sense. Hilary who I love is just spouting textbook political soundbites...
z13ecfqrrqu2ylsvx23sht2wfvbqsn5hs04	O.M.G! I couldn&#39;t believe my ears when Trupm&#39;s talk. Too much money make you dumb like this? He went all over the place. A personal conversation that he had with reporters, how  his 10 year old son  is good with computer. Is he suggesting his son will take care of the cyber attack that America is facing or what?  He is too rich to understand what&#39;s going on around the world. Trump, you&#39;re only good for your tower. President? No Thank you!
z13ljtgbmtjks10tv23ns3yj4lb0w1dbg04	Donald, I have a very good ideal for a business. Can I please have a small loan of a Million dollars?
z12lfbkirvrovx5ww04cepy55nm1snrxj5k	China China China Mexicooooo
z134e5o5xljnsfjow04cf3eqeyjrex5b2dg	I think the guy asking the questions should be president, clearly the most sincere person of the three...
z13mejtbtpuqwfoal04cerbjeqjcubkh11k	"Skip to <a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=55m30s"">55:30</a>."
z12kerj4rsyxgftbd04cefxqczawtfly1o00k	"Did he just say :,, You was totally out of controll !&#39;&#39; ?<br />Sorry but use the simple past ( you were ) , if he wants to be the president of the USA, he should really practice the talk and the walk.  Start at : <a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=1h19m18s"">1:19:18</a> <br />This is going to be trouble in paradise. America is not just the country of the american people, it&#39;s the country of the whole world. So we all are included and we all will be condemned to a horrifying time. So help each other ! I have more to say . Oh well..."
z12nup4h1mqjsnhrv04ch3zh0ufygryomuc0k	No, Trump can&#39;t be the president. He talked cock and act like a little bitch when he talked.
z13yd5mijsypt3c0123jhpzhwr2fcbpxt04	Why is the anti-Trump comment on the top of the page? It doesn&#39;t have the most likes
z13rvxbzzsqqwlsfl22ztz3xcs3bsvpql04	For god&#39;s sake, someone PLEASE call Sean hannity
z13yufwjhv3aend0n23yhrlxloa2gd2hx04	Hillary played a big part in this disaster of American wealth. that is truth. Donald trump knows business. failure in business is apart of any business you always lose but you make more then you lose. that makes a good business man. no matter the help in the beginning he over accomplished in the business perspective. that is truth. they both lie. they both in it for a win for whatever reason. trump we need for money reasons. Hillary for understanding how government relations to the rest of the world works. screwed either way. we need half of both of them. with less temperament and lies.
z134wf5yakevinev1234zx5zuxflv3nha04	Donald is a slimey cunt, he&#39;s bullshitting so hard with everything, saying things that sound good but they aren&#39;t...but ay I&#39;m not American so you go ahead and choose trump...
z12cflswam34xltuk22ryb0b5pe4uhgsp	I support Hillary but this was almost painful to watch. She know Comrade Trumpski&#39;s style, why didnt she prepare better to play him at his own game?
z13zdbeywpzpufvmt23qvb0jrn3gefwpv04	I always wondered why TV operators have those super duper mega expensive XL cameras while a phone camera films better.
z12uzjz4tpeherur104cj1sbbk35fzjb0b0	I&#39;m so sorry for you, America.  Poland failed so much during last votes and now we&#39;re up to leaving EU and completly banning abortion, no matter if it was rape, or if the lady is going to die. Completly. So here, take some tips.<br />Do not vote on the other, &quot;smaller&quot; candidats. They have almost no chance of winning, and than the votes will go someone you may never ever vote on. it happened in our county.<br />Watch how they act. Trump looks like he&#39;s about to jump on a table and start kicking his enemies, while Clinton looks like he&#39;s holding everything up, even though when she&#39;s in deep shit.<br />Just choose someone you won&#39;t be ashamed of. Think of future countries&#39; leaders meetings. Who will you be less ashamed of?<br /><br />Yeah, whatever, I&#39;m noone to tell you how to vote, I&#39;m just really scared that if america will be next one to fuck up everything will go down. I put my faith in you, America!
z121xlvzcwzytb1qn04ch5jjrwi4ixthxgs	Stupid people, stupid people everywhere.<br /><br />I am serious, seeing the comments on this video made me realize how many idiotic people there are on America. Holly fucking shit dude, it&#39;s frightening.
z123dpkjayvmjvg5n04celvjrzz4hhep4yo0k	The first time in my 20 years on this earth that I am able to vote and now I have to choose between Trump and Hillary, two deplorable morons? It&#39;s inhumane!
z130t1awixn4gt1dl22svdnyoy2hix4ba04	Hilary just gave this fool the thee greatest Viking like ass whoopin in American debate history...  hahahahahah this was worse than Kennedy vs Nixon.. I think the dumb honkey was trying to drown himself it  was so bad..
z13dshspoqavtxpfa22otznqsnmlv3pii04	I swear she knows what she&#39;s saying; Trump  is more immature!!!! and if he wins this country is lost!!!!
z12xvd1yzq3uzry2c22kdp0hryixjjreu	hilary =trump<br />💩💩💩
z131cpdxgzaluvgvq22wtzaakpiyhjw1u	I&#39;m watching this for extra credit other than this I wouldn&#39;t watch this mess
z13fgnh4frmty3ogh04cebazwkjcgrkg4jc	I should get a &quot;Hillary Clinton pretending to smile at Trump to cover up who she really is&quot; mask for Halloween. It would really creep my neighbors out.
z120cnw4hnriwdlyh04ci1dyfle0z5ojmnc0k	I already know that I&#39;m voting for Trump and I already know that Hilary is a blatant fucking liar that&#39;s at the very top of The US Political Mafia which is responsible for tearing this and many other countries apart so I have no idea why I&#39;m watching this...
z13gv5biwou2iviwh04ccxz45kesh12zkcg	My opponent is a liar and can not be trusted.
z12iitspmunzvlnen22wc5ryfpfoxuoc	I&#39;m the only one who sees this ?! Donald Trump promised more work and has something against one particular ethnic group, he is not just a copy of Hitler?
z13dxfr5zuj1fxt0p23ozjlqykz5e3uqr04	Hillary reminds me of a female north Korean dictator.
z12khnizav2lwriqd04ccpybnqegyruqvvk0k	just shows how someone as rich as him doesn&#39;t pay taxes while the poor pay taxes.
z13nihironqzvbtqu04ciduqfpnbwlybuco	Vote Gary Johnson search him
z12nw5irnyirjb4nm22yufopxy3vzbyx104	Eric Dentry you are sooooo right! Crazy! (Trump is a psychotic hilarious crazy man). Hillary is so much better. GOOOO Hillary
z12jgxdxykytspl5c04cct1rgsiye3zhreo	Big thanks to my masters telling me what to say, through my earpiece.
z12uuhfhizravbibj04cgvwy5tirix1jsbw	can you trust a businessman?
z13lg5l4dnifexf1z23ew5zpfuabhx5te	Trump is living large on other people&#39;s money, as Donald Trump is taking millions of dollars that are supposed to be used to build his presidential campaign and instead giving it to his own companies
z12xjxfyylfrjfe0f22bfv2a5mvhffsnu	Neither one got the issue of race right. It so deep we need to invest in the inner cities, invest in education, health care, and livable wage jobs, we need to look at socioeconomic issues when it comes to race and the relation with poverty. Race is an issue with law and order that needs a major look at, police need better training and need our police to be more educated hire black police officers that are part of their own community. Race is a problem because we keep putting cute small band-aids on a gushing wound. Deep issues need a better answer that these two seem to not want to address.
z125frabfomcihrux22eity4ppiuvfuuz	so guys for you who will win?
z12dhtt4pzaath2mt23je3bh5mnncpwoj04	fuck me you Americans have a shit choice at the moment would love to hear these candidates talk about American military dependence on the em spectrum and china&#39;s ability to counter this capability.
z12ucdjxcwisxfx3z23bs1zj1sayc1y33	TRUMP TRUMP TRUMP MAKE AMERICA GREAT AGAIN
z13tf54jkp3sdz2ka22bhvqyvz2tfnrk2	To all those who support hillary, do you even know anything about her history? we have millions of people yet we have her as a candidate, seriously. I&#39;m not a huge Trump fan either but holy crap, I can&#39;t believe anyone can fall for the things she says. What we really need is someone who cares about repairing our relationships with other countries, rebuilding our country and our image, protecting our environment(our future), and for everyone in this country (and this world) to work together for the well being of all. I wish that wasn&#39;t to much to ask for, for my families sake and everyone else&#39;s.
z13wi1biyr2jvxyvk23dvns5bqizgtxfo	Hillary having a lot of confidence , Donald having an  Ego!
z130gpoqbyy4up10e23qvbjahwfrjf3do	This was just as entertaining as expected I can&#39;t stop laughing ahahahahahahaha
z12estiggumkdxfcl22zipfosxyvgrr2t	"Overall, roughly 80 percent of insiders — with equal numbers of Democrats and Republicans responding to the post-debate survey — said Clinton did the better job at the debate, including 99 percent of Democrats and 57 percent of Republicans. Only 21 percent — 1 percent of Democrats and 43 percent of Republicans — picked Trump as the winner.<br /><br />Read more: <a href=""http://www.politico.com/news/2016-elections#ixzz4LRdrn9YV"">http://www.politico.com/news/2016-elections#ixzz4LRdrn9YV</a> <br />Follow us: @politico on Twitter | Politico on Facebook"
z13pw12rdxuwizx5u04cgr1x0q3xyxl4emg0k	never thought I would be rooting for a blood clot.
z13oztrjet3oz3z3022dt5iizlyrzxpfa	He&#39;s a patsie for the &quot;elite&quot; and it will be a joke if he gets elected, I can&#39;t believe he is allowed to run. This debate sounds like two children arguing.
z121dvqbwt2zzdcnq23ff3ojowzxt5vur	Stupid american are choosing from a liar and a madman. We are watching and laughing in China.
z134ipdyslyayntqg04cgvmjfx3shxa4a4o	seeing them fighting like kids, even frank underwood seems like a worthy candidate
z130ezhqhribidszy04cf1cztyijhpdqfp00k	a betrayed wife as president ^^
z133z5bozo3bf1blr22tspt4wwiqjzqlt	Other people: <b>talking about the debate</b><br />Me: <b>fucking finding Markiplier in the fucking audience.</b>
z13ifraygpqiyfkiq04cf5rijxu0yjjpygg	Why dafaq does he keep talking about Isis, if he becomes president he will beat them then what???
z13ugtb50y2mgrsi504cjboqewapj5u4aic	I am black and we want to go to white areas only because of crime.
z13de1uxtvzuebfzb04cfpezywe5gjioxoc0k	Trump will win landslide like Duterte. He&#39;s Duterte of America. Frank, bold and common sense.
z131yfz5bxmoxrn5504cdtvpvvusglko5iw	We have a choice between full blown AIDS and full blown CANCER. The choice is yours!
z120dlgz5tuxxj0tu22nxzshvsyggpgiq04	sadhu sundar selvaraju said he saw in the heavenly counsel trump has been selected as the next president
z12kxhyjjkf4jzrlg22ps3kgiqzbcrlum	Well someone doesn&#39;t properly know how to debate.
z12vetl5lujlebez404cgjzblrbmh3qwtfw	The Campaign movie was meant to be comedy, but this is even bigger comedy.
z12yytrzawruhlpmn23ajjcb1kuyuv2n4	Lester Holt is an asshole    he really didnt come up with important questions  he was like an instagator    like a child   this is our media today      what a bunch of bullshit   GO TRUMP    he put that crooked bitch in her place
z12hxtehvsqqun3kd23ucl2jovbmdblc3	Did u know trump you to say fat woman are pigs how mean I would never vote for him he is so rude and selfish and a little uglee<br />His self and plus Hillery has more experience anyway and anyway she is a lot smarter and I bet trump you to be bullied around <br />Hahahahahahahahahahah shame on him cry baby!!!!! Also when he was bullied he probably got the tone and additoud from <br />The bullies that bullied him come on Hillery Hillery Hillery
z12birpackb1c1bly23lezxjszihwpnaw04	Interesting debate. Hillary is amazing at the bait and switch tactic she accused Trump of using. She avoided the obvious cover up with emails. She avoided the truth that it was her campaign team that started the birther movement. But the thing that bothered me most about her she would say one thing then switch when it suited her. Also, she focused on attacks on his person rather than his policy. She constantly was trying to paint him as a crazy man even when he was being civil and making sense.
z12mgn5jfvffir35n04cdntikp3bvzeqkog0k	Trump is trying to bring the USA down to an ordinary country like China,UK, French etc.  not the &quot;free land on the earth&quot; any more.
z13eyferfvf3vhz4i04cc1haayi0zpqjumo0k	trump savage
z13zgjwrwzucfv1tz23hhvai1o23i51g104	I like SNL better
z13bf5z43weosltsn235zh3x5rutcbvry04	A Korean Concentrate on watching Us of the presidential election.please GO PRESIDENTIAL ELECTION AWESOME AMREICAN.
z13lfviycznvjjlqg04cgztzqoa0hh0acvo0k	my goodness that was the most biased debate i have ever seen. Holt was so one sided tonight.
z12qwfkzgumzuxxgv04ccdmwywf1gbkigfw	Why did you edit out the part that showed Lester Holt asking for help with his EARPIECE?!?<br /><br />A tech even went over and helped him with it as Holt was talking to someone off screen.<br /><br />What&#39;s up with that???
z12fcr4x3mubfp05r04chhaxsv3jcdjj2gw	What the FUCK is going on with her eyes?  That&#39;s just plain unnatural!  New DARPA technology?  Teleprompter on her contact lenses?
z12sdzaqvxqvyvljv04cihag4metc5fo2qc0k	It seems that Hillary Clinton herself strut much ,, and from my point of view is fit to be grandmother bake Apple pie.i think Trump was mature and wise, realistic and tell the truth .. He has no think to lose.. Hillary are false and insolent and arrogant ,, have done anything to get to the White House even if required to sleep with Barack Obama and fucked hard by anal
z13wsbc5tzf5sddac04chthiexy4vjfhsdc	Why in Heaven&#39;s name does a 70 year old woman want or need power for?   It is NOT sane, especially when you are not really very well.      Why does this benighted fe-manist not want to relax, rest, spend time in a lovely garden?    These fe-manists are simply BATS!
z12hh3izakaeslo5c04cj3kzcly3zdbxfjs	lol if Trump and Clinton want to fix america, tell them listen to Bill Williamson...that should fix things
z12ouneqtzfptlktp22psxmhnoykedb1l	Lol this debate won&#39;t matter, they are both Israeli puppets.
z12nj3pxpyvgczgh004cedsp0sjrjxlaeoc0k	Rex 84 provides that within the document, one of the scenarios that would cause a complete suspension of the US Constitution, Bill of Rights and implement martial law would be a financial collapse. He says once the collapse occurs, the US government and defense agencies estimate they have a 72 hour window to activate all procedures to ensure continuity of government as well as a lockdown of the general population as civilian unrest, riots and outbreaks of violence are anticipated.<br /><br />A source in the Deutsche Bank claims that in 2008 our financial and monetary system completely collapsed and since that time the banking cartels have been “propping up the system” to make it appear as if everything was fine. In reality our stock market and monetary systems are fake; meaning that there is nothing holding them in place except the illusion that they have stabilized since the Stock Market Crash nearly 5 years ago.<br /><br />Since this time, the Department of Homeland Security (DHS) in conjunction with FEMA and other federal agencies have been quickly working to set in place their directives of control under a silent martial law.
z13fynbxvzjtwrmfc23bzr3opuzfipfsm	I don&#39;t think, Clinton is ready for president, but if I need to vote I prefer a thousand times Clinton trump is crazy
z13mhtuxbrrxuv3kx235z1oounm0yvkkk	Hillary is a fucking robot!
z12tgfxi2sv1e1hsk22velcywzrtxl3nj	Trump keeps using China as his best example of how to run an economy. Bring on the National Bolshevik USA!
z12jt3jrqsq3ihzl423udpggqw2hgxrue	Trump = Hitler .. but I think Hitler  is much smarter than this retard
z12hjpww5metdbait04cid5xkyf5ulgwdu40k	Trump 2016
z13zfhvjazzax1ssk22zhnhwpnvsc55hn04	Trump 2016!
z13qyldwzseytd3j104cjzjwnovaixyrguk0k	i swear to god if the minimum wage goes to 15 an hour... it took me 3 years to get to 20 bucks an hour... ima be so pissed if some snot nosed kid is making almost as much as me....
z131ereynxuljrsgh04cifwjuk2xz1eifmw0k	In my opinion, this debate was a draw.  I think people think Mrs. Clinton won because she had a level playing field.  She was able to get her message out.  Donald Trump is very skilled at dominating a news cycle.  He could not do that in this debate.  In reality though,<br />I don&#39;t think that Hillary Clinton did a better job.  She did perform well.
z12rixh4tqzvxf1gf04cfhzhcwmisnvitvw0k	trump=next hitler
z13fftcj5sipjpcni23zzb4ivkatsbdl1	Hillary is pure garbage.<br /><br />How could anyone vote for such a brainless, traitorous, dishonest cunt?
z12qthaydkqei5cdl23hspgifpqoj50op04	I LIKE MEXICANS.
z12ki1ih1mi0idbgq04cip2iqq24itr4krg0k	though I&#39;m not from US (I&#39;m from India), sorry it&#39;s completely ott,, but Mr. Obama has the perfect personality to be US President.  ;) so replacing him is a very tough job.
z131vh2blpz1jte3z22nh5ka4vjlev13c	This country does not need another lier to be a president again that&#39;s for sure!
z12tgby55kvcedil522sxf5i1raos5sz204	I loved when trump said; &quot; America is the big the world police&quot; so true without money America is a toothless tiger. Liberals don&#39;t get that !
z134hjjqvqfzgzplu23wdn3wwsq2z3rim04	Can somebody tell me what music was playing at the beginning?
z13pe33rrpr2u5pck231eb3remmejvww204	"Starts at <a href=""http://www.youtube.com/watch?v=ZEHPrYUcoi0&amp;t=55m40s"">55:40</a><br />Waiting for 55 minutes is just waste"
z12vf1xbenffz13eu22sjxtp1zifurrjd04	If Hillary can&#39;t keep her own husband in line. How can she run a country. If Hillary could not even get 1 got for New York how can she get 10 million for 50 states. What happens if Hillary is in office and she catches bill fucking miss universe, wonder if she would join in or kill him. She is dangerous
z130htzrmznutho0122ew5owfke1thfxy04	hillary...go fck bitch
z12mvvijov31flqxp04cexeooqagghuxwjc	everything in the states is about spectacle
z13pd1t51kylhhwss22ysxagttr4cbgwe04	He ask the Americans to be quit...Ha ha..!!Sponserd by a non profit...??Ok lets hear ..hear .hear..
z125y52qlofwfbycj23nix4jwmmstzrx404	nobody vote for either!!!
z13dinegvqmutncce22pvdbqvx2xf13gw04	all the things that brought Trump to this point failed him at this debate...
z12six05gse5ftdjo04cdxui4la4vhbzs24	These Debates are funny and sad things to watch. no matter what country it is politicans promise great things and blame others, but no matter who you vote things are not going to change. most of the Goverments only want money for themselves. for example US fights for oil and have killed so many civils in other countries. Goverments want money. Clinton is just one lying politican more.
z13wzto43z3bs3cql04cglmqhwaqdl1x2fw	&quot;Donald Trump wants to control the country even though he can&#39;t control his hair. &quot;<br /><br /><br />Hail Hillary :)
z13luzb55omxiz3qc04ci1bjavziwddx3ss0k	Trump attacks very much.
z13yfvtybwa2yhcu0235h55x5kekjz0no	Trumps says everyone loves him...
z13ujtohcp2cszwbb04cfv4wrpuus1izkms0k	Hilary mopped him up.
